cellid,rlf_count_ 1,rlf_count_ 2,rlf_count_ 3,rlf_count_ 4,rlf_count_ 5,rlf_count_ 6,rlf_count_ 7,rlf_count_ 8,rlf_count_ 9,rlf_count_10,rlf_count_11,rlf_count_12,rlf_count_13,rlf_count_14,rlf_count_15,rlf_count_16,rlf_count_17,rlf_count_18,rlf_count_19,rlf_count_20,rlf_count_21,rlf_count_22,rlf_count_23,rlf_count_24,rlf_count_25,rlf_count_26,rlf_count_27,rlf_count_28,rlf_time_ 1,rlf_time_ 2,rlf_time_ 3,rlf_time_ 4,rlf_time_ 5,rlf_time_ 6,rlf_time_ 7,rlf_time_ 8,rlf_time_ 9,rlf_time_10,rlf_time_11,rlf_time_12,rlf_time_13,rlf_time_14,rlf_time_15,rlf_time_16,rlf_time_17,rlf_time_18,rlf_time_19,rlf_time_20,rlf_time_21,rlf_time_22,rlf_time_23,rlf_time_24,rlf_time_25,rlf_time_26,rlf_time_27,rlf_time_28,freq_band_ 1,freq_band_ 2,freq_band_ 3,freq_band_ 4,freq_band_ 5,freq_band_ 6,freq_band_ 7,freq_band_ 8,freq_band_ 9,freq_band_10,freq_band_11,freq_band_12,freq_band_13,freq_band_14,freq_band_15,freq_band_16,freq_band_17,freq_band_18,freq_band_19,freq_band_20,freq_band_21,freq_band_22,freq_band_23,freq_band_24,freq_band_25,freq_band_26,freq_band_27,freq_band_28,spont_count_ 1,spont_count_ 2,spont_count_ 3,spont_count_ 4,spont_count_ 5,spont_count_ 6,spont_count_ 7,spont_count_ 8,spont_count_ 9,spont_count_10,spont_count_11,spont_count_12,spont_count_13,spont_count_14,spont_count_15,spont_count_16,spont_count_17,spont_count_18,spont_count_19,spont_count_20,spont_count_21,spont_count_22,spont_count_23,spont_count_24,spont_count_25,spont_count_26,spont_count_27,spont_count_28,spont_time_ 1,spont_time_ 2,spont_time_ 3,spont_time_ 4,spont_time_ 5,spont_time_ 6,spont_time_ 7,spont_time_ 8,spont_time_ 9,spont_time_10,spont_time_11,spont_time_12,spont_time_13,spont_time_14,spont_time_15,spont_time_16,spont_time_17,spont_time_18,spont_time_19,spont_time_20,spont_time_21,spont_time_22,spont_time_23,spont_time_24,spont_time_25,spont_time_26,spont_time_27,spont_time_28,pupil_ 1,pupil_ 2,pupil_ 3,pupil_ 4,pupil_ 5,pupil_ 6,pupil_ 7,pupil_ 8,pupil_ 9,pupil_10,pupil_11,pupil_12,pupil_13,pupil_14,pupil_15,pupil_16,pupil_17,pupil_18,pupil_19,pupil_20,pupil_21,pupil_22,pupil_23,pupil_24,pupil_25,pupil_26,pupil_27,pupil_28,level_ 1,level_ 2,level_ 3,level_ 4,level_ 5,level_ 6,level_ 7,level_ 8,level_ 9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28
BOL006b-42-1,94,123,135,126,108,77,66,100,121,136,125,130,86,72,,,,,,,,,,,,,,,6.68,7.08,7.41,7.07,6.7,7.27,6.92,7.72,7.08,6.99,7.33,7.7,6.89,7.48,,,,,,,,,,,,,,,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,,,,,,,,,,,,,,,838,838,838,838,838,838,838,716,716,716,716,716,716,716,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-43-1,62,70,49,74,45,26,97,44,55,53,82,35,31,68,,,,,,,,,,,,,,,4.68,4.65,4.97,4.66,5.4,4.3,5.02,4.68,4.95,4.63,4.94,4.2,5.3,4.34,,,,,,,,,,,,,,,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,0.399968177561196,,,,,,,,,,,,,,,63,63,63,63,63,63,63,39,39,39,39,39,39,39,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-44-1,291,401,482,564,419,214,184,321,407,521,561,519,221,197,,,,,,,,,,,,,,,6.68,7.08,7.41,7.07,6.7,7.27,6.92,7.72,7.08,6.99,7.33,7.7,6.89,7.48,,,,,,,,,,,,,,,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,0.799840868400298,,,,,,,,,,,,,,,1303,1303,1303,1303,1303,1303,1303,1267,1267,1267,1267,1267,1267,1267,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-48-1,464,521,512,448,289,222,186,484,553,485,446,335,222,220,,,,,,,,,,,,,,,6.97,7.01,7.56,6.89,6.97,7.2,6.91,7.19,7.15,6.84,7.03,7.19,6.96,7.25,,,,,,,,,,,,,,,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,,,,,,,,,,,,,,,1733,1733,1733,1733,1733,1733,1733,1740,1740,1740,1740,1740,1740,1740,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-55-1,145,167,172,180,214,123,80,203,195,198,189,206,149,121,,,,,,,,,,,,,,,6.9,7.32,7.7,6.8,7.09,6.83,7.1,7.26,7.08,6.7,7.12,7.07,7.09,7.06,,,,,,,,,,,,,,,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,0.800268176074724,,,,,,,,,,,,,,,1584,1584,1584,1584,1584,1584,1584,1933,1933,1933,1933,1933,1933,1933,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-58-1,48,58,49,91,104,75,76,29,46,62,63,96,87,64,,,,,,,,,,,,,,,6.66,7.28,6.89,7.37,7.28,7.38,7.03,7.74,7.12,7.51,6.79,6.4,6.78,7.37,,,,,,,,,,,,,,,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,0.799721597155177,,,,,,,,,,,,,,,395,395,395,395,395,395,395,328,328,328,328,328,328,328,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-58-2,410,366,408,353,307,142,145,458,392,412,374,378,155,167,,,,,,,,,,,,,,,6.97,7.01,7.56,6.89,6.97,7.2,6.91,7.19,7.15,6.84,7.03,7.19,6.96,7.25,,,,,,,,,,,,,,,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,,,,,,,,,,,,,,,264,264,264,264,264,264,264,427,427,427,427,427,427,427,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-60-1,22,34,82,62,28,13,13,39,45,64,70,37,13,15,,,,,,,,,,,,,,,6.97,7.01,7.56,6.89,6.97,7.2,6.91,7.19,7.15,6.84,7.03,7.19,6.96,7.25,,,,,,,,,,,,,,,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,0.800744623936777,,,,,,,,,,,,,,,35,35,35,35,35,35,35,50,50,50,50,50,50,50,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
BOL006b-64-1,74,42,68,65,29,35,89,45,60,82,41,63,51,98,,,,,,,,,,,,,,,7.43,6.51,6.74,7.15,7.5,6.45,7.26,6.97,7.89,7.42,7.25,6.66,7.95,7.14,,,,,,,,,,,,,,,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,0.80011561944979,,,,,,,,,,,,,,,12,12,12,12,12,12,12,8,8,8,8,8,8,8,,,,,,,,,,,,,,,76.97,76.97,76.97,76.97,76.97,76.97,76.97,75.03,75.03,75.03,75.03,75.03,75.03,75.03,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,65,55,45,35,25,15,5,65,55,45,35,25,15,5,,,,,,,,,,,,,,
TAR010c-02-1,168,175,159,163,153,160,173,105,99,117,118,123,125,120,,,,,,,,,,,,,,,5.62,5.3,5.51,5.21,5.15,5.56,5.78,5.18,5.5,5.29,5.59,5.65,5.24,5.02,,,,,,,,,,,,,,,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,,,,,,,,,,,,,,,3312,3312,3312,3312,3312,3312,3312,2263,2263,2263,2263,2263,2263,2263,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-15-4,3,14,6,11,4,10,10,0,1,0,1,2,8,1,,,,,,,,,,,,,,,3.92,3.55,3.7,3.29,3.76,3.6,3.18,3.28,3.65,3.5,3.91,3.44,3.6,4.02,,,,,,,,,,,,,,,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,0.161249881666861,,,,,,,,,,,,,,,335,335,335,335,335,335,335,121,121,121,121,121,121,121,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-16-1,21,7,7,10,4,3,10,11,11,9,13,1,4,4,,,,,,,,,,,,,,,5.62,5.3,5.51,5.21,5.15,5.56,5.78,5.18,5.5,5.29,5.59,5.65,5.24,5.02,,,,,,,,,,,,,,,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,0.322892785689532,,,,,,,,,,,,,,,151,151,151,151,151,151,151,94,94,94,94,94,94,94,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-24-2,117,94,71,17,25,14,24,161,140,65,15,36,14,31,,,,,,,,,,,,,,,6.2,5.11,5.87,5.86,5.22,5.95,4.86,4.6,5.51,4.93,4.94,5.58,4.67,5.94,,,,,,,,,,,,,,,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,0.323614471515249,,,,,,,,,,,,,,,14,14,14,14,14,14,14,18,18,18,18,18,18,18,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-29-1,264,179,190,179,120,88,87,205,223,171,152,95,70,77,,,,,,,,,,,,,,,5.6,4.56,5.51,6.16,5.27,5.59,5.25,5.2,6.06,5.29,4.64,5.53,5.03,5.55,,,,,,,,,,,,,,,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,0.323437979945,,,,,,,,,,,,,,,1291,1291,1291,1291,1291,1291,1291,1284,1284,1284,1284,1284,1284,1284,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-35-2,63,42,54,52,105,81,69,41,25,34,50,60,64,85,,,,,,,,,,,,,,,5.25,4.74,6.05,5.15,5.9,5,4.98,5.55,6.06,4.75,5.47,4.9,5.8,5.82,,,,,,,,,,,,,,,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,0.322915421052526,,,,,,,,,,,,,,,1920,1920,1920,1920,1920,1920,1920,2241,2241,2241,2241,2241,2241,2241,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-36-1,2,4,4,7,17,26,10,0,4,3,11,6,5,2,,,,,,,,,,,,,,,5.79,5.14,5.68,5.57,4.97,5.8,5.48,5.01,5.66,5.12,5.23,5.83,5,5.32,,,,,,,,,,,,,,,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,0.321496731439422,,,,,,,,,,,,,,,284,284,284,284,284,284,284,91,91,91,91,91,91,91,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-36-2,173,91,78,108,65,61,55,129,109,88,110,81,46,40,,,,,,,,,,,,,,,5.12,4.82,5.7,5.75,4.8,5.88,5.72,5.68,5.8,5.1,5.05,6,4.92,5.08,,,,,,,,,,,,,,,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,0.321928094887362,,,,,,,,,,,,,,,556,556,556,556,556,556,556,717,717,717,717,717,717,717,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
TAR010c-43-2,258,176,149,205,148,115,108,305,237,255,235,158,120,140,,,,,,,,,,,,,,,5.64,5.54,4.88,5.75,5.64,5.86,5.46,5.16,5.26,5.74,5.05,5.16,4.94,5.34,,,,,,,,,,,,,,,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,0.322236659756657,,,,,,,,,,,,,,,736,736,736,736,736,736,736,833,833,833,833,833,833,833,,,,,,,,,,,,,,,114.45,114.45,114.45,114.45,114.45,114.45,114.45,113.55,113.55,113.55,113.55,113.55,113.55,113.55,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,60,50,40,30,20,10,0,60,50,40,30,20,10,0,,,,,,,,,,,,,,
eno048f-b1,333,391,398,422,475,400,450,440,518,588,,,,,,,,,,,,,,,,,,,14.5,14.16,14.14,14.55,14.59,14.3,13.68,14.18,14.25,14.21,,,,,,,,,,,,,,,,,,,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,,,,,,,,,,,,,,,,,,,1016,1016,1016,1016,1016,1284,1284,1284,1284,1284,,,,,,,,,,,,,,,,,,,30,30,30,30,30,34,34,34,34,34,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno048g-b1,3,2,0,1,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,7.28,7.49,7.33,7.25,6.59,7.12,6.91,6.83,7.15,7.57,,,,,,,,,,,,,,,,,,,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,13.99,13.99,13.99,13.99,13.99,18.01,18.01,18.01,18.01,18.01,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno048g-c1,10,9,14,17,27,16,16,10,12,15,,,,,,,,,,,,,,,,,,,7.11,7.28,7.03,7.56,7.29,7.29,7.12,7.13,6.84,7.11,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,87,87,87,87,87,58,58,58,58,58,,,,,,,,,,,,,,,,,,,13.99,13.99,13.99,13.99,13.99,18.01,18.01,18.01,18.01,18.01,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno048g-d1,6,8,7,16,13,3,4,6,9,7,,,,,,,,,,,,,,,,,,,7.67,6.43,6.92,7.29,6.9,6.73,7.49,7.24,7.11,7.5,,,,,,,,,,,,,,,,,,,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,,,,,,,,,,,,,,,,,,,3,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,13.99,13.99,13.99,13.99,13.99,18.01,18.01,18.01,18.01,18.01,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno048h-a1,319,283,342,317,298,397,392,397,474,430,,,,,,,,,,,,,,,,,,,14.43,14.29,14.78,14.36,14.38,14.37,14.51,13.54,14.44,13.94,,,,,,,,,,,,,,,,,,,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,0.533207346968809,,,,,,,,,,,,,,,,,,,464,464,464,464,464,872,872,872,872,872,,,,,,,,,,,,,,,,,,,30.27,30.27,30.27,30.27,30.27,33.73,33.73,33.73,33.73,33.73,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno048h-b1,26,18,11,21,46,4,6,4,12,23,,,,,,,,,,,,,,,,,,,14.33,14,13.84,14.48,14.72,14.47,14.8,14.48,14.32,14.08,,,,,,,,,,,,,,,,,,,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,,,,,,,,,,,,,,,,,,,37,37,37,37,37,7,7,7,7,7,,,,,,,,,,,,,,,,,,,30.27,30.27,30.27,30.27,30.27,33.73,33.73,33.73,33.73,33.73,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno050c-a1,277,293,274,249,244,301,340,275,291,261,,,,,,,,,,,,,,,,,,,21.82,20.99,21.8,21.5,21.72,21.38,22.21,20.68,21.7,20.76,,,,,,,,,,,,,,,,,,,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,0.533221064437637,,,,,,,,,,,,,,,,,,,216,216,216,216,216,246,246,246,246,246,,,,,,,,,,,,,,,,,,,45.26,45.26,45.26,45.26,45.26,50.74,50.74,50.74,50.74,50.74,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno050d-c1,604,531,445,420,371,556,538,525,475,440,,,,,,,,,,,,,,,,,,,7.75,7.81,6.58,7.41,7.28,6.65,6.59,7.58,6.99,7.12,,,,,,,,,,,,,,,,,,,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,0.533365234364822,,,,,,,,,,,,,,,,,,,286,286,286,286,286,501,501,501,501,501,,,,,,,,,,,,,,,,,,,14.61,14.61,14.61,14.61,14.61,17.39,17.39,17.39,17.39,17.39,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno050e-a1,5,2,11,0,3,11,9,14,9,10,,,,,,,,,,,,,,,,,,,10.62,11.43,11.44,10.94,11.19,12.06,10.89,11.24,11.74,11.25,,,,,,,,,,,,,,,,,,,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,0.533341808486741,,,,,,,,,,,,,,,,,,,12,12,12,12,12,152,152,152,152,152,,,,,,,,,,,,,,,,,,,27,27,27,27,27,23,23,23,23,23,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno050e-c1,104,109,101,80,126,188,207,151,152,148,,,,,,,,,,,,,,,,,,,11.34,10.71,10.82,10.67,11.4,10.86,11.79,11.44,12.01,11.16,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,31,31,31,31,31,3,3,3,3,3,,,,,,,,,,,,,,,,,,,27,27,27,27,27,23,23,23,23,23,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno050e-d1,102,71,53,16,10,170,173,139,105,92,,,,,,,,,,,,,,,,,,,11.58,10.65,11.16,10.86,10.8,11.04,11.25,10.92,11.82,12.3,,,,,,,,,,,,,,,,,,,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,0.53335227459196,,,,,,,,,,,,,,,,,,,16,16,16,16,16,152,152,152,152,152,,,,,,,,,,,,,,,,,,,27,27,27,27,27,23,23,23,23,23,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
eno051h-b1,263,225,213,197,198,268,200,196,161,172,,,,,,,,,,,,,,,,,,,10.97,11.16,10.86,11.4,11.28,11.71,11.46,11.16,11.22,11.16,,,,,,,,,,,,,,,,,,,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,0.533354668483741,,,,,,,,,,,,,,,,,,,268,268,268,268,268,299,299,299,299,299,,,,,,,,,,,,,,,,,,,24.37,24.37,24.37,24.37,24.37,25.63,25.63,25.63,25.63,25.63,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,60,50,40,30,20,60,50,40,30,20,,,,,,,,,,,,,,,,,,
